,connector_evse_id,amenity_bar,amenity_cafe,amenity_cinema,amenity_fast_food,amenity_post_office,amenity_pub,amenity_restaurant,geometry,name,station_name,station_address,station_postal_code,station_coordinates_lat,station_coordinates_lon,station_brand,totEnergy,totSessions,totCost,Potenza (kW),Station Città,Ricavi totali (€) (IVA esclusa),Tempo Totale (min),denominazione_regione,EV_percentage_per_region,competitor_count,density,total_machines
247,IT*F2X*EF2XITO2102,False,False,False,True,False,False,False,"POLYGON ((4630654.510464539 1746974.512802835, 4630650.658245876 1746896.0990905715, 4630639.138688861 1746818.4405452223, 4630620.062733125 1746742.2850610316, 4630593.614090548 1746668.366056943, 4630560.047476018 1746597.3954133743, 4630519.68615438 1746530.0566164195, 4630472.918827229 1746466.9981755042, 4630420.195889488 1746408.8273778858, 4630362.02509187 1746356.104440145, 4630298.966650954 1746309.337112993, 4630231.627854 1746268.9757913563, 4630160.657210431 1746235.409176826, 4630086.738206343 1746208.9605342494, 4630010.582722152 1746189.8845785125, 4629932.924176803 1746178.3650214972, 4629854.510464539 1746174.512802835, 4629776.096752275 1746178.3650214972, 4629698.438206926 1746189.8845785125, 4629622.282722735 1746208.9605342494, 4629548.363718647 1746235.409176826, 4629477.393075078 1746268.9757913563, 4629410.054278123 1746309.337112993, 4629346.995837208 1746356.104440145, 4629288.82503959 1746408.8273778858, 4629236.102101848 1746466.9981755042, 4629189.334774697 1746530.0566164195, 4629148.97345306 1746597.3954133743, 4629115.40683853 1746668.366056943, 4629088.958195953 1746742.2850610316, 4629069.882240216 1746818.4405452223, 4629058.362683201 1746896.0990905715, 4629054.510464539 1746974.512802835, 4629058.362683201 1747052.9265150987, 4629069.882240216 1747130.585060448, 4629088.958195953 1747206.7405446386, 4629115.40683853 1747280.659548727, 4629148.97345306 1747351.6301922959, 4629189.334774697 1747418.9689892507, 4629236.102101848 1747482.027430166, 4629288.82503959 1747540.1982277844, 4629346.995837208 1747592.9211655252, 4629410.054278123 1747639.6884926772, 4629477.393075078 1747680.0498143139, 4629548.363718647 1747713.6164288442, 4629622.282722735 1747740.0650714207, 4629698.438206926 1747759.1410271577, 4629776.096752275 1747770.660584173, 4629854.510464539 1747774.512802835, 4629932.924176803 1747770.660584173, 4630010.582722152 1747759.1410271577, 4630086.738206343 1747740.0650714207, 4630160.657210431 1747713.6164288442, 4630231.627854 1747680.0498143139, 4630298.966650954 1747639.6884926772, 4630362.02509187 1747592.9211655252, 4630420.195889488 1747540.1982277844, 4630472.918827229 1747482.027430166, 4630519.68615438 1747418.9689892507, 4630560.047476018 1747351.6301922959, 4630593.614090548 1747280.659548727, 4630620.062733125 1747206.7405446386, 4630639.138688861 1747130.585060448, 4630650.658245876 1747052.9265150987, 4630654.510464539 1746974.512802835))",Sarni,Area di Servizio - Gargano Ovest,A14 - Autostrada Adriatica,71121,41.590956,15.500268,alpitronic GmbH,8366.163999999999,227,5691.13,300.0,Foggia,964.08,1121.0,Puglia,0.0246,0,3968778.420765,29571
248,IT*F2X*EF2XITO3501,False,True,False,False,False,False,False,"POLYGON ((4592816.069328234 1830167.2486044401, 4592812.217109571 1830088.8348921766, 4592800.697552556 1830011.1763468273, 4592781.62159682 1829935.0208626366, 4592755.172954243 1829861.1018585481, 4592721.606339713 1829790.1312149793, 4592681.245018075 1829722.7924180245, 4592634.477690924 1829659.7339771092, 4592581.754753183 1829601.5631794909, 4592523.583955565 1829548.84024175, 4592460.525514649 1829502.072914598, 4592393.186717695 1829461.7115929613, 4592322.216074126 1829428.144978431, 4592248.297070038 1829401.6963358545, 4592172.141585846 1829382.6203801176, 4592094.483040498 1829371.1008231023, 4592016.069328234 1829367.2486044401, 4591937.65561597 1829371.1008231023, 4591859.997070621 1829382.6203801176, 4591783.84158643 1829401.6963358545, 4591709.922582341 1829428.144978431, 4591638.951938773 1829461.7115929613, 4591571.613141818 1829502.072914598, 4591508.554700903 1829548.84024175, 4591450.383903285 1829601.5631794909, 4591397.660965543 1829659.7339771092, 4591350.893638392 1829722.7924180245, 4591310.532316755 1829790.1312149793, 4591276.9657022245 1829861.1018585481, 4591250.5170596475 1829935.0208626366, 4591231.441103911 1830011.1763468273, 4591219.921546896 1830088.8348921766, 4591216.069328234 1830167.2486044401, 4591219.921546896 1830245.6623167037, 4591231.441103911 1830323.320862053, 4591250.5170596475 1830399.4763462436, 4591276.9657022245 1830473.3953503321, 4591310.532316755 1830544.365993901, 4591350.893638392 1830611.7047908558, 4591397.660965543 1830674.763231771, 4591450.383903285 1830732.9340293894, 4591508.554700903 1830785.6569671303, 4591571.613141818 1830832.4242942822, 4591638.951938773 1830872.785615919, 4591709.922582341 1830906.3522304492, 4591783.84158643 1830932.8008730258, 4591859.997070621 1830951.8768287627, 4591937.65561597 1830963.396385778, 4592016.069328234 1830967.2486044401, 4592094.483040498 1830963.396385778, 4592172.141585846 1830951.8768287627, 4592248.297070038 1830932.8008730258, 4592322.216074126 1830906.3522304492, 4592393.186717695 1830872.785615919, 4592460.525514649 1830832.4242942822, 4592523.583955565 1830785.6569671303, 4592581.754753183 1830732.9340293894, 4592634.477690924 1830674.763231771, 4592681.245018075 1830611.7047908558, 4592721.606339713 1830544.365993901, 4592755.172954243 1830473.3953503321, 4592781.62159682 1830399.4763462436, 4592800.697552556 1830323.320862053, 4592812.217109571 1830245.6623167037, 4592816.069328234 1830167.2486044401))",,Area di Servizio - Canne della Battaglia Est,Autostrada Adriatica,76123,41.251814,16.220186,alpitronic GmbH,24798.811999999987,709,16871.06,300.0,Andria,16846.85,19497.0,Puglia,0.0246,0,3968778.420765,29571
249,IT*F2X*EF2XITO3502,False,True,False,False,False,False,False,"POLYGON ((4592816.069328234 1830167.2486044401, 4592812.217109571 1830088.8348921766, 4592800.697552556 1830011.1763468273, 4592781.62159682 1829935.0208626366, 4592755.172954243 1829861.1018585481, 4592721.606339713 1829790.1312149793, 4592681.245018075 1829722.7924180245, 4592634.477690924 1829659.7339771092, 4592581.754753183 1829601.5631794909, 4592523.583955565 1829548.84024175, 4592460.525514649 1829502.072914598, 4592393.186717695 1829461.7115929613, 4592322.216074126 1829428.144978431, 4592248.297070038 1829401.6963358545, 4592172.141585846 1829382.6203801176, 4592094.483040498 1829371.1008231023, 4592016.069328234 1829367.2486044401, 4591937.65561597 1829371.1008231023, 4591859.997070621 1829382.6203801176, 4591783.84158643 1829401.6963358545, 4591709.922582341 1829428.144978431, 4591638.951938773 1829461.7115929613, 4591571.613141818 1829502.072914598, 4591508.554700903 1829548.84024175, 4591450.383903285 1829601.5631794909, 4591397.660965543 1829659.7339771092, 4591350.893638392 1829722.7924180245, 4591310.532316755 1829790.1312149793, 4591276.9657022245 1829861.1018585481, 4591250.5170596475 1829935.0208626366, 4591231.441103911 1830011.1763468273, 4591219.921546896 1830088.8348921766, 4591216.069328234 1830167.2486044401, 4591219.921546896 1830245.6623167037, 4591231.441103911 1830323.320862053, 4591250.5170596475 1830399.4763462436, 4591276.9657022245 1830473.3953503321, 4591310.532316755 1830544.365993901, 4591350.893638392 1830611.7047908558, 4591397.660965543 1830674.763231771, 4591450.383903285 1830732.9340293894, 4591508.554700903 1830785.6569671303, 4591571.613141818 1830832.4242942822, 4591638.951938773 1830872.785615919, 4591709.922582341 1830906.3522304492, 4591783.84158643 1830932.8008730258, 4591859.997070621 1830951.8768287627, 4591937.65561597 1830963.396385778, 4592016.069328234 1830967.2486044401, 4592094.483040498 1830963.396385778, 4592172.141585846 1830951.8768287627, 4592248.297070038 1830932.8008730258, 4592322.216074126 1830906.3522304492, 4592393.186717695 1830872.785615919, 4592460.525514649 1830832.4242942822, 4592523.583955565 1830785.6569671303, 4592581.754753183 1830732.9340293894, 4592634.477690924 1830674.763231771, 4592681.245018075 1830611.7047908558, 4592721.606339713 1830544.365993901, 4592755.172954243 1830473.3953503321, 4592781.62159682 1830399.4763462436, 4592800.697552556 1830323.320862053, 4592812.217109571 1830245.6623167037, 4592816.069328234 1830167.2486044401))",,Area di Servizio - Canne della Battaglia Est,Autostrada Adriatica,76123,41.251814,16.220104,alpitronic GmbH,24561.248000000025,695,16715.14,300.0,Andria,13941.66,17039.0,Puglia,0.0246,0,3968778.420765,29571
250,IT*F2X*EF2XITO3551,False,True,False,False,False,False,False,"POLYGON ((4592816.069328234 1830167.2486044401, 4592812.217109571 1830088.8348921766, 4592800.697552556 1830011.1763468273, 4592781.62159682 1829935.0208626366, 4592755.172954243 1829861.1018585481, 4592721.606339713 1829790.1312149793, 4592681.245018075 1829722.7924180245, 4592634.477690924 1829659.7339771092, 4592581.754753183 1829601.5631794909, 4592523.583955565 1829548.84024175, 4592460.525514649 1829502.072914598, 4592393.186717695 1829461.7115929613, 4592322.216074126 1829428.144978431, 4592248.297070038 1829401.6963358545, 4592172.141585846 1829382.6203801176, 4592094.483040498 1829371.1008231023, 4592016.069328234 1829367.2486044401, 4591937.65561597 1829371.1008231023, 4591859.997070621 1829382.6203801176, 4591783.84158643 1829401.6963358545, 4591709.922582341 1829428.144978431, 4591638.951938773 1829461.7115929613, 4591571.613141818 1829502.072914598, 4591508.554700903 1829548.84024175, 4591450.383903285 1829601.5631794909, 4591397.660965543 1829659.7339771092, 4591350.893638392 1829722.7924180245, 4591310.532316755 1829790.1312149793, 4591276.9657022245 1829861.1018585481, 4591250.5170596475 1829935.0208626366, 4591231.441103911 1830011.1763468273, 4591219.921546896 1830088.8348921766, 4591216.069328234 1830167.2486044401, 4591219.921546896 1830245.6623167037, 4591231.441103911 1830323.320862053, 4591250.5170596475 1830399.4763462436, 4591276.9657022245 1830473.3953503321, 4591310.532316755 1830544.365993901, 4591350.893638392 1830611.7047908558, 4591397.660965543 1830674.763231771, 4591450.383903285 1830732.9340293894, 4591508.554700903 1830785.6569671303, 4591571.613141818 1830832.4242942822, 4591638.951938773 1830872.785615919, 4591709.922582341 1830906.3522304492, 4591783.84158643 1830932.8008730258, 4591859.997070621 1830951.8768287627, 4591937.65561597 1830963.396385778, 4592016.069328234 1830967.2486044401, 4592094.483040498 1830963.396385778, 4592172.141585846 1830951.8768287627, 4592248.297070038 1830932.8008730258, 4592322.216074126 1830906.3522304492, 4592393.186717695 1830872.785615919, 4592460.525514649 1830832.4242942822, 4592523.583955565 1830785.6569671303, 4592581.754753183 1830732.9340293894, 4592634.477690924 1830674.763231771, 4592681.245018075 1830611.7047908558, 4592721.606339713 1830544.365993901, 4592755.172954243 1830473.3953503321, 4592781.62159682 1830399.4763462436, 4592800.697552556 1830323.320862053, 4592812.217109571 1830245.6623167037, 4592816.069328234 1830167.2486044401))",,Area di Servizio - Canne della Battaglia Est,Autostrada Adriatica,76123,41.251762,16.220455,EVTEC,1743.9770000000003,74,959.19,62.5,Andria,839.3,1946.0,Puglia,0.0246,0,3968778.420765,29571
251,IT*F2X*EF2XITO3601,False,True,False,False,False,False,False,"POLYGON ((4592816.069328234 1830167.2486044401, 4592812.217109571 1830088.8348921766, 4592800.697552556 1830011.1763468273, 4592781.62159682 1829935.0208626366, 4592755.172954243 1829861.1018585481, 4592721.606339713 1829790.1312149793, 4592681.245018075 1829722.7924180245, 4592634.477690924 1829659.7339771092, 4592581.754753183 1829601.5631794909, 4592523.583955565 1829548.84024175, 4592460.525514649 1829502.072914598, 4592393.186717695 1829461.7115929613, 4592322.216074126 1829428.144978431, 4592248.297070038 1829401.6963358545, 4592172.141585846 1829382.6203801176, 4592094.483040498 1829371.1008231023, 4592016.069328234 1829367.2486044401, 4591937.65561597 1829371.1008231023, 4591859.997070621 1829382.6203801176, 4591783.84158643 1829401.6963358545, 4591709.922582341 1829428.144978431, 4591638.951938773 1829461.7115929613, 4591571.613141818 1829502.072914598, 4591508.554700903 1829548.84024175, 4591450.383903285 1829601.5631794909, 4591397.660965543 1829659.7339771092, 4591350.893638392 1829722.7924180245, 4591310.532316755 1829790.1312149793, 4591276.9657022245 1829861.1018585481, 4591250.5170596475 1829935.0208626366, 4591231.441103911 1830011.1763468273, 4591219.921546896 1830088.8348921766, 4591216.069328234 1830167.2486044401, 4591219.921546896 1830245.6623167037, 4591231.441103911 1830323.320862053, 4591250.5170596475 1830399.4763462436, 4591276.9657022245 1830473.3953503321, 4591310.532316755 1830544.365993901, 4591350.893638392 1830611.7047908558, 4591397.660965543 1830674.763231771, 4591450.383903285 1830732.9340293894, 4591508.554700903 1830785.6569671303, 4591571.613141818 1830832.4242942822, 4591638.951938773 1830872.785615919, 4591709.922582341 1830906.3522304492, 4591783.84158643 1830932.8008730258, 4591859.997070621 1830951.8768287627, 4591937.65561597 1830963.396385778, 4592016.069328234 1830967.2486044401, 4592094.483040498 1830963.396385778, 4592172.141585846 1830951.8768287627, 4592248.297070038 1830932.8008730258, 4592322.216074126 1830906.3522304492, 4592393.186717695 1830872.785615919, 4592460.525514649 1830832.4242942822, 4592523.583955565 1830785.6569671303, 4592581.754753183 1830732.9340293894, 4592634.477690924 1830674.763231771, 4592681.245018075 1830611.7047908558, 4592721.606339713 1830544.365993901, 4592755.172954243 1830473.3953503321, 4592781.62159682 1830399.4763462436, 4592800.697552556 1830323.320862053, 4592812.217109571 1830245.6623167037, 4592816.069328234 1830167.2486044401))",,Area di Servizio - Canne della Battaglia Ovest,Autostrada Adriatica,76123,41.25078,16.218864,alpitronic GmbH,14336.446,405,9749.43,300.0,Andria,9042.07,10409.0,Puglia,0.0246,0,3968778.420765,29571
252,IT*F2X*EF2XITO3602,False,True,False,False,False,False,False,"POLYGON ((4592816.069328234 1830167.2486044401, 4592812.217109571 1830088.8348921766, 4592800.697552556 1830011.1763468273, 4592781.62159682 1829935.0208626366, 4592755.172954243 1829861.1018585481, 4592721.606339713 1829790.1312149793, 4592681.245018075 1829722.7924180245, 4592634.477690924 1829659.7339771092, 4592581.754753183 1829601.5631794909, 4592523.583955565 1829548.84024175, 4592460.525514649 1829502.072914598, 4592393.186717695 1829461.7115929613, 4592322.216074126 1829428.144978431, 4592248.297070038 1829401.6963358545, 4592172.141585846 1829382.6203801176, 4592094.483040498 1829371.1008231023, 4592016.069328234 1829367.2486044401, 4591937.65561597 1829371.1008231023, 4591859.997070621 1829382.6203801176, 4591783.84158643 1829401.6963358545, 4591709.922582341 1829428.144978431, 4591638.951938773 1829461.7115929613, 4591571.613141818 1829502.072914598, 4591508.554700903 1829548.84024175, 4591450.383903285 1829601.5631794909, 4591397.660965543 1829659.7339771092, 4591350.893638392 1829722.7924180245, 4591310.532316755 1829790.1312149793, 4591276.9657022245 1829861.1018585481, 4591250.5170596475 1829935.0208626366, 4591231.441103911 1830011.1763468273, 4591219.921546896 1830088.8348921766, 4591216.069328234 1830167.2486044401, 4591219.921546896 1830245.6623167037, 4591231.441103911 1830323.320862053, 4591250.5170596475 1830399.4763462436, 4591276.9657022245 1830473.3953503321, 4591310.532316755 1830544.365993901, 4591350.893638392 1830611.7047908558, 4591397.660965543 1830674.763231771, 4591450.383903285 1830732.9340293894, 4591508.554700903 1830785.6569671303, 4591571.613141818 1830832.4242942822, 4591638.951938773 1830872.785615919, 4591709.922582341 1830906.3522304492, 4591783.84158643 1830932.8008730258, 4591859.997070621 1830951.8768287627, 4591937.65561597 1830963.396385778, 4592016.069328234 1830967.2486044401, 4592094.483040498 1830963.396385778, 4592172.141585846 1830951.8768287627, 4592248.297070038 1830932.8008730258, 4592322.216074126 1830906.3522304492, 4592393.186717695 1830872.785615919, 4592460.525514649 1830832.4242942822, 4592523.583955565 1830785.6569671303, 4592581.754753183 1830732.9340293894, 4592634.477690924 1830674.763231771, 4592681.245018075 1830611.7047908558, 4592721.606339713 1830544.365993901, 4592755.172954243 1830473.3953503321, 4592781.62159682 1830399.4763462436, 4592800.697552556 1830323.320862053, 4592812.217109571 1830245.6623167037, 4592816.069328234 1830167.2486044401))",,Area di Servizio - Canne della Battaglia Ovest,Autostrada Adriatica,76123,41.250745,16.21894,alpitronic GmbH,30582.787999999997,900,20782.17,300.0,Andria,21207.92,23582.0,Puglia,0.0246,0,3968778.420765,29571
253,IT*F2X*EF2XITO3651,False,True,False,False,False,False,False,"POLYGON ((4592816.069328234 1830167.2486044401, 4592812.217109571 1830088.8348921766, 4592800.697552556 1830011.1763468273, 4592781.62159682 1829935.0208626366, 4592755.172954243 1829861.1018585481, 4592721.606339713 1829790.1312149793, 4592681.245018075 1829722.7924180245, 4592634.477690924 1829659.7339771092, 4592581.754753183 1829601.5631794909, 4592523.583955565 1829548.84024175, 4592460.525514649 1829502.072914598, 4592393.186717695 1829461.7115929613, 4592322.216074126 1829428.144978431, 4592248.297070038 1829401.6963358545, 4592172.141585846 1829382.6203801176, 4592094.483040498 1829371.1008231023, 4592016.069328234 1829367.2486044401, 4591937.65561597 1829371.1008231023, 4591859.997070621 1829382.6203801176, 4591783.84158643 1829401.6963358545, 4591709.922582341 1829428.144978431, 4591638.951938773 1829461.7115929613, 4591571.613141818 1829502.072914598, 4591508.554700903 1829548.84024175, 4591450.383903285 1829601.5631794909, 4591397.660965543 1829659.7339771092, 4591350.893638392 1829722.7924180245, 4591310.532316755 1829790.1312149793, 4591276.9657022245 1829861.1018585481, 4591250.5170596475 1829935.0208626366, 4591231.441103911 1830011.1763468273, 4591219.921546896 1830088.8348921766, 4591216.069328234 1830167.2486044401, 4591219.921546896 1830245.6623167037, 4591231.441103911 1830323.320862053, 4591250.5170596475 1830399.4763462436, 4591276.9657022245 1830473.3953503321, 4591310.532316755 1830544.365993901, 4591350.893638392 1830611.7047908558, 4591397.660965543 1830674.763231771, 4591450.383903285 1830732.9340293894, 4591508.554700903 1830785.6569671303, 4591571.613141818 1830832.4242942822, 4591638.951938773 1830872.785615919, 4591709.922582341 1830906.3522304492, 4591783.84158643 1830932.8008730258, 4591859.997070621 1830951.8768287627, 4591937.65561597 1830963.396385778, 4592016.069328234 1830967.2486044401, 4592094.483040498 1830963.396385778, 4592172.141585846 1830951.8768287627, 4592248.297070038 1830932.8008730258, 4592322.216074126 1830906.3522304492, 4592393.186717695 1830872.785615919, 4592460.525514649 1830832.4242942822, 4592523.583955565 1830785.6569671303, 4592581.754753183 1830732.9340293894, 4592634.477690924 1830674.763231771, 4592681.245018075 1830611.7047908558, 4592721.606339713 1830544.365993901, 4592755.172954243 1830473.3953503321, 4592781.62159682 1830399.4763462436, 4592800.697552556 1830323.320862053, 4592812.217109571 1830245.6623167037, 4592816.069328234 1830167.2486044401))",,Area di Servizio - Canne della Battaglia ovest,Autostrada Adriatica,76123,41.250764,16.218878,EVTEC,198.04100000000005,18,108.92,62.5,Andria,170.72,898.0,Puglia,0.0246,0,3968778.420765,29571
254,IT*F2X*EF2XITO4501,False,True,False,False,False,False,False,"POLYGON ((4574783.658785562 1893974.6037340644, 4574779.8065669 1893896.1900218008, 4574768.287009885 1893818.5314764515, 4574749.211054148 1893742.3759922609, 4574722.762411571 1893668.4569881724, 4574689.195797041 1893597.4863446036, 4574648.834475404 1893530.1475476488, 4574602.067148252 1893467.0891067334, 4574549.344210511 1893408.918309115, 4574491.173412893 1893356.1953713743, 4574428.114971978 1893309.4280442223, 4574360.776175023 1893269.0667225856, 4574289.805531454 1893235.5001080553, 4574215.886527366 1893209.0514654787, 4574139.731043175 1893189.9755097418, 4574062.072497826 1893178.4559527265, 4573983.658785562 1893174.6037340644, 4573905.245073298 1893178.4559527265, 4573827.586527949 1893189.9755097418, 4573751.431043758 1893209.0514654787, 4573677.51203967 1893235.5001080553, 4573606.541396101 1893269.0667225856, 4573539.202599146 1893309.4280442223, 4573476.144158231 1893356.1953713743, 4573417.973360613 1893408.918309115, 4573365.250422872 1893467.0891067334, 4573318.48309572 1893530.1475476488, 4573278.121774083 1893597.4863446036, 4573244.555159553 1893668.4569881724, 4573218.106516976 1893742.3759922609, 4573199.030561239 1893818.5314764515, 4573187.511004224 1893896.1900218008, 4573183.658785562 1893974.6037340644, 4573187.511004224 1894053.017446328, 4573199.030561239 1894130.6759916772, 4573218.106516976 1894206.831475868, 4573244.555159553 1894280.7504799564, 4573278.121774083 1894351.7211235252, 4573318.48309572 1894419.05992048, 4573365.250422872 1894482.1183613953, 4573417.973360613 1894540.2891590137, 4573476.144158231 1894593.0120967545, 4573539.202599146 1894639.7794239065, 4573606.541396101 1894680.1407455432, 4573677.51203967 1894713.7073600735, 4573751.431043758 1894740.15600265, 4573827.586527949 1894759.231958387, 4573905.245073298 1894770.7515154022, 4573983.658785562 1894774.6037340644, 4574062.072497826 1894770.7515154022, 4574139.731043175 1894759.231958387, 4574215.886527366 1894740.15600265, 4574289.805531454 1894713.7073600735, 4574360.776175023 1894680.1407455432, 4574428.114971978 1894639.7794239065, 4574491.173412893 1894593.0120967545, 4574549.344210511 1894540.2891590137, 4574602.067148252 1894482.1183613953, 4574648.834475404 1894419.05992048, 4574689.195797041 1894351.7211235252, 4574722.762411571 1894280.7504799564, 4574749.211054148 1894206.831475868, 4574768.287009885 1894130.6759916772, 4574779.8065669 1894053.017446328, 4574783.658785562 1893974.6037340644))",,Area di Servizio - Murge Est,A14 - Autostrada Adriatica,70026,41.095737,16.769807,alpitronic GmbH,12500.797000000004,367,8539.48,300.0,Modugno,6570.29,7748.0,Puglia,0.0246,0,3968778.420765,29571
255,IT*F2X*EF2XITO4502,False,True,False,False,False,False,False,"POLYGON ((4574783.658785562 1893974.6037340644, 4574779.8065669 1893896.1900218008, 4574768.287009885 1893818.5314764515, 4574749.211054148 1893742.3759922609, 4574722.762411571 1893668.4569881724, 4574689.195797041 1893597.4863446036, 4574648.834475404 1893530.1475476488, 4574602.067148252 1893467.0891067334, 4574549.344210511 1893408.918309115, 4574491.173412893 1893356.1953713743, 4574428.114971978 1893309.4280442223, 4574360.776175023 1893269.0667225856, 4574289.805531454 1893235.5001080553, 4574215.886527366 1893209.0514654787, 4574139.731043175 1893189.9755097418, 4574062.072497826 1893178.4559527265, 4573983.658785562 1893174.6037340644, 4573905.245073298 1893178.4559527265, 4573827.586527949 1893189.9755097418, 4573751.431043758 1893209.0514654787, 4573677.51203967 1893235.5001080553, 4573606.541396101 1893269.0667225856, 4573539.202599146 1893309.4280442223, 4573476.144158231 1893356.1953713743, 4573417.973360613 1893408.918309115, 4573365.250422872 1893467.0891067334, 4573318.48309572 1893530.1475476488, 4573278.121774083 1893597.4863446036, 4573244.555159553 1893668.4569881724, 4573218.106516976 1893742.3759922609, 4573199.030561239 1893818.5314764515, 4573187.511004224 1893896.1900218008, 4573183.658785562 1893974.6037340644, 4573187.511004224 1894053.017446328, 4573199.030561239 1894130.6759916772, 4573218.106516976 1894206.831475868, 4573244.555159553 1894280.7504799564, 4573278.121774083 1894351.7211235252, 4573318.48309572 1894419.05992048, 4573365.250422872 1894482.1183613953, 4573417.973360613 1894540.2891590137, 4573476.144158231 1894593.0120967545, 4573539.202599146 1894639.7794239065, 4573606.541396101 1894680.1407455432, 4573677.51203967 1894713.7073600735, 4573751.431043758 1894740.15600265, 4573827.586527949 1894759.231958387, 4573905.245073298 1894770.7515154022, 4573983.658785562 1894774.6037340644, 4574062.072497826 1894770.7515154022, 4574139.731043175 1894759.231958387, 4574215.886527366 1894740.15600265, 4574289.805531454 1894713.7073600735, 4574360.776175023 1894680.1407455432, 4574428.114971978 1894639.7794239065, 4574491.173412893 1894593.0120967545, 4574549.344210511 1894540.2891590137, 4574602.067148252 1894482.1183613953, 4574648.834475404 1894419.05992048, 4574689.195797041 1894351.7211235252, 4574722.762411571 1894280.7504799564, 4574749.211054148 1894206.831475868, 4574768.287009885 1894130.6759916772, 4574779.8065669 1894053.017446328, 4574783.658785562 1893974.6037340644))",,Area di Servizio - Murge Est,A14 - Autostrada Adriatica,70026,41.095803,16.769734,alpitronic GmbH,13191.801999999998,386,8970.43,300.0,Modugno,7400.77,8129.0,Puglia,0.0246,0,3968778.420765,29571
256,IT*F2X*EF2XITO4551,False,True,False,False,False,False,False,"POLYGON ((4574783.658785562 1893974.6037340644, 4574779.8065669 1893896.1900218008, 4574768.287009885 1893818.5314764515, 4574749.211054148 1893742.3759922609, 4574722.762411571 1893668.4569881724, 4574689.195797041 1893597.4863446036, 4574648.834475404 1893530.1475476488, 4574602.067148252 1893467.0891067334, 4574549.344210511 1893408.918309115, 4574491.173412893 1893356.1953713743, 4574428.114971978 1893309.4280442223, 4574360.776175023 1893269.0667225856, 4574289.805531454 1893235.5001080553, 4574215.886527366 1893209.0514654787, 4574139.731043175 1893189.9755097418, 4574062.072497826 1893178.4559527265, 4573983.658785562 1893174.6037340644, 4573905.245073298 1893178.4559527265, 4573827.586527949 1893189.9755097418, 4573751.431043758 1893209.0514654787, 4573677.51203967 1893235.5001080553, 4573606.541396101 1893269.0667225856, 4573539.202599146 1893309.4280442223, 4573476.144158231 1893356.1953713743, 4573417.973360613 1893408.918309115, 4573365.250422872 1893467.0891067334, 4573318.48309572 1893530.1475476488, 4573278.121774083 1893597.4863446036, 4573244.555159553 1893668.4569881724, 4573218.106516976 1893742.3759922609, 4573199.030561239 1893818.5314764515, 4573187.511004224 1893896.1900218008, 4573183.658785562 1893974.6037340644, 4573187.511004224 1894053.017446328, 4573199.030561239 1894130.6759916772, 4573218.106516976 1894206.831475868, 4573244.555159553 1894280.7504799564, 4573278.121774083 1894351.7211235252, 4573318.48309572 1894419.05992048, 4573365.250422872 1894482.1183613953, 4573417.973360613 1894540.2891590137, 4573476.144158231 1894593.0120967545, 4573539.202599146 1894639.7794239065, 4573606.541396101 1894680.1407455432, 4573677.51203967 1894713.7073600735, 4573751.431043758 1894740.15600265, 4573827.586527949 1894759.231958387, 4573905.245073298 1894770.7515154022, 4573983.658785562 1894774.6037340644, 4574062.072497826 1894770.7515154022, 4574139.731043175 1894759.231958387, 4574215.886527366 1894740.15600265, 4574289.805531454 1894713.7073600735, 4574360.776175023 1894680.1407455432, 4574428.114971978 1894639.7794239065, 4574491.173412893 1894593.0120967545, 4574549.344210511 1894540.2891590137, 4574602.067148252 1894482.1183613953, 4574648.834475404 1894419.05992048, 4574689.195797041 1894351.7211235252, 4574722.762411571 1894280.7504799564, 4574749.211054148 1894206.831475868, 4574768.287009885 1894130.6759916772, 4574779.8065669 1894053.017446328, 4574783.658785562 1893974.6037340644))",,Area di Servizio - Murge Est,A14 - Autostrada Adriatica,70026,41.095756,16.76955,EVTEC,691.6970000000001,29,380.4,62.5,Modugno,187.01,419.0,Puglia,0.0246,0,3968778.420765,29571
