connector_evse_id,station_name,station_address,station_postal_code,station_coordinates_lat,station_coordinates_lon,station_brand,totEnergy,totSessions,totCost,Potenza (kW),Station Città,Ricavi totali (€) (IVA esclusa),Tempo Totale (min),denominazione_regione,EV_percentage_per_region
IT*F2X*EF2XITK1102*1,Area di Servizio - Peretola Sud,Autostrada Firenze-Mare,50019,43.818687,11.172426,alpitronic GmbH,13770.481999999998,446,9363.98,300.0,Sesto Fiorentino,9328.61,10891.0,Toscana,0.0877
IT*F2X*EF2XITK1102*2,Area di Servizio - Peretola Sud,Autostrada Firenze-Mare,50019,43.818687,11.172426,alpitronic GmbH,16286.453999999996,507,11090.92,300.0,Sesto Fiorentino,8046.07,9723.0,Toscana,0.0877
IT*F2X*EF2XITD2151*1,Area di Servizio - Brianza Sud,A4 Torino - Trieste,20864,45.57403,9.39375,EVTEC,2084.186999999999,129,1146.59,62.5,Caponago,1028.44,2626.0,Lombardia,0.0767
IT*F2X*EF2XITD2151*2,Area di Servizio - Brianza Sud,A4 Torino - Trieste,20864,45.57403,9.39375,EVTEC,722.3389999999998,61,382.42,62.5,Caponago,404.99,1387.0,Lombardia,0.0767
IT*F2X*EF2XITD2151*3,Area di Servizio - Brianza Sud,A4 Torino - Trieste,20864,45.57403,9.39375,EVTEC,1708.2540000000013,262,770.74,22.0,Caponago,593.86,8026.0,Lombardia,0.0767
IT*F2X*EF2XITA5502*1,Area di Servizio - Firenze Nord,Sesto Fiorentino,50019,43.831821,11.16024,alpitronic GmbH,35239.36399999997,1058,24045.8,300.0,Firenze,27920.7,33480.0,Toscana,0.0877
IT*F2X*EF2XITA5502*2,Area di Servizio - Firenze Nord,Sesto Fiorentino,50019,43.831821,11.16024,alpitronic GmbH,30569.812,889,20774.04,300.0,Firenze,21851.35,25867.0,Toscana,0.0877
IT*F2X*EF2XITA5501*1,Area di Servizio - Firenze Nord,Sesto Fiorentino,50019,43.831844,11.160295,alpitronic GmbH,26938.695999999985,895,18343.64,300.0,Firenze,21701.82,26150.0,Toscana,0.0877
IT*F2X*EF2XITA5501*2,Area di Servizio - Firenze Nord,Sesto Fiorentino,50019,43.831844,11.160295,alpitronic GmbH,31805.20399999999,975,21655.27,300.0,Firenze,21369.44,26080.0,Toscana,0.0877
IT*F2X*EF2XITA1051*1,Area di Servizio - San Zenone al Lambro Est,A1 - Autostrada del Sole,20070,45.321575,9.377425,EVTEC,1495.5049999999994,85,822.52,62.5,Melegnano,1359.09,3077.0,Lombardia,0.0767
IT*F2X*EF2XITA1051*2,Area di Servizio - San Zenone al Lambro Est,A1 - Autostrada del Sole,20070,45.321575,9.377425,EVTEC,779.4920000000001,58,428.74,62.5,Melegnano,562.33,2397.0,Lombardia,0.0767
IT*F2X*EF2XITA1051*3,Area di Servizio - San Zenone al Lambro Est,A1 - Autostrada del Sole,20070,45.321575,9.377425,EVTEC,769.224,121,347.06,22.0,Melegnano,416.08,5321.0,Lombardia,0.0767
IT*F2X*EF2XITA1101*1,Area di Servizio - San Zenone al Lambro Ovest,A1 - Autostrada del Sole,20070,45.321025,9.375251,alpitronic GmbH,27913.89600000002,888,18988.47,300.0,Melegnano,27778.73,31524.0,Lombardia,0.0767
IT*F2X*EF2XITA1101*2,Area di Servizio - San Zenone al Lambro Ovest,A1 - Autostrada del Sole,20070,45.321025,9.375251,alpitronic GmbH,21696.347999999984,712,14725.41,300.0,Melegnano,16891.81,20528.0,Lombardia,0.0767
IT*F2X*EF2XITA1102*1,Area di Servizio - San Zenone al Lambro Ovest,A1 - Autostrada del Sole,20070,45.321051,9.375283,alpitronic GmbH,25910.983999999964,837,17607.39,300.0,Melegnano,20923.24,25324.0,Lombardia,0.0767
IT*F2X*EF2XITA1102*2,Area di Servizio - San Zenone al Lambro Ovest,A1 - Autostrada del Sole,20070,45.321051,9.375283,alpitronic GmbH,41156.535999999986,1295,27894.83,300.0,Melegnano,28881.19,35957.0,Lombardia,0.0767
IT*F2X*EF2XITA1151*2,Area di Servizio - San Zenone al Lambro Ovest,A1 - Autostrada del Sole,20070,45.320858,9.375379,EVTEC,711.2669999999998,54,392.42,62.5,Melegnano,393.33,1538.0,Lombardia,0.0767
IT*F2X*EF2XITA1151*3,Area di Servizio - San Zenone al Lambro Ovest,A1 - Autostrada del Sole,20070,45.320858,9.375379,EVTEC,1295.8480000000004,202,583.12,22.0,Melegnano,421.74,5693.0,Lombardia,0.0767
IT*F2X*EF2XITW1101*1,Area di Servizio - Ledra Ovest,A23 Autostrada Palmanova-Tarvisio,33010,46.18619,13.118897,alpitronic GmbH,7754.935999999999,251,5256.14,300.0,Colloredo di Monte Albano,601.84,780.0,Friuli-Venezia Giulia,0.0551
IT*F2X*EF2XITW1101*2,Area di Servizio - Ledra Ovest,A23 Autostrada Palmanova-Tarvisio,33010,46.18619,13.118897,alpitronic GmbH,28010.45699999998,870,19048.11,300.0,Colloredo di Monte Albano,2726.42,2892.0,Friuli-Venezia Giulia,0.0551
IT*F2X*EF2XITW1102*1,Area di Servizio - Ledra Ovest,A23 Autostrada Palmanova-Tarvisio,33010,46.186181,13.118957,alpitronic GmbH,19150.195000000003,636,13036.25,300.0,Colloredo di Monte Albano,2550.64,2955.0,Friuli-Venezia Giulia,0.0551
IT*F2X*EF2XITW1102*2,Area di Servizio - Ledra Ovest,A23 Autostrada Palmanova-Tarvisio,33010,46.186181,13.118957,alpitronic GmbH,26174.70200000001,833,17798.96,300.0,Colloredo di Monte Albano,3012.45,3508.0,Friuli-Venezia Giulia,0.0551
IT*F2X*EF2XITN3601*1,Area di Servizio - Montefeltro Ovest,Autostrada Adriatica,47838,43.994348,12.618521,alpitronic GmbH,32631.21200000007,1021,22166.61,300.0,Riccione,22859.83,25892.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITN3601*2,Area di Servizio - Montefeltro Ovest,Autostrada Adriatica,47838,43.994348,12.618521,alpitronic GmbH,30918.967999999975,923,20965.78,300.0,Riccione,17309.59,20743.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITN3602*1,Area di Servizio - Montefeltro Ovest,Autostrada Adriatica,47838,43.994373,12.618548,alpitronic GmbH,35677.03199999996,1121,24397.37,300.0,Riccione,27334.54,31777.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITN3602*2,Area di Servizio - Montefeltro Ovest,Autostrada Adriatica,47838,43.994373,12.618548,alpitronic GmbH,33014.27199999999,999,22426.2,300.0,Riccione,19513.8,23982.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2051*1,Area di Servizio - Arda Est,A1 - Autostrada del Sole,29017,44.962899,9.906408,EVTEC,11606.419,528,6392.01,62.5,Casa Nuova,6324.83,13759.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2051*2,Area di Servizio - Arda Est,A1 - Autostrada del Sole,29017,44.962899,9.906408,EVTEC,1315.331,80,723.22,62.5,Casa Nuova,911.52,3415.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2051*3,Area di Servizio - Arda Est,A1 - Autostrada del Sole,29017,44.962899,9.906408,EVTEC,2101.9989999999984,325,945.81,22.0,Casa Nuova,661.1,8842.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2001*1,Area di Servizio - Arda Est,A1 - Autostrada del Sole,29017,44.962843,9.906473,alpitronic GmbH,68450.14399999997,2136,46524.74,300.0,Casa Nuova,51286.73,57684.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2001*2,Area di Servizio - Arda Est,A1 - Autostrada del Sole,29017,44.962843,9.906473,alpitronic GmbH,59881.303999999895,1760,40704.9,300.0,Casa Nuova,36859.15,45465.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2002*1,Area di Servizio - Arda Est,A1 - Autostrada del Sole,29017,44.962798,9.906515,alpitronic GmbH,68289.67199999992,2175,46492.95,300.0,Casa Nuova,51205.17,58379.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA2002*2,Area di Servizio - Arda Est,A1 - Autostrada del Sole,29017,44.962798,9.906515,alpitronic GmbH,74152.35199999996,2092,50355.66,300.0,Casa Nuova,54209.87,62399.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITA1501*1,Area di Servizio - Somaglia Est,A1 - Autostrada del Sole,26867,45.142708,9.635074,alpitronic GmbH,20136.761000000028,674,13661.28,300.0,Somaglia,2903.83,3369.0,Lombardia,0.0767
IT*F2X*EF2XITA1501*2,Area di Servizio - Somaglia Est,A1 - Autostrada del Sole,26867,45.142708,9.635074,alpitronic GmbH,25850.863,718,17582.24,300.0,Somaglia,2041.55,2290.0,Lombardia,0.0767
IT*F2X*EF2XITA1502*1,Area di Servizio - Somaglia Est,A1 - Autostrada del Sole,26867,45.142631,9.63498,alpitronic GmbH,30292.163999999997,1046,20624.49,300.0,Somaglia,5068.66,5437.0,Lombardia,0.0767
IT*F2X*EF2XITA1502*2,Area di Servizio - Somaglia Est,A1 - Autostrada del Sole,26867,45.142631,9.63498,alpitronic GmbH,35567.524999999965,1141,24028.79,300.0,Somaglia,4390.9,5487.0,Lombardia,0.0767
IT*F2X*EF2XITA1551*1,Area di Servizio - Somaglia Est,A1 - Autostrada del Sole,26867,45.142511,9.634849,EVTEC,3466.5579999999964,181,1908.14,62.5,Somaglia,290.61,628.0,Lombardia,0.0767
IT*F2X*EF2XITA1551*2,Area di Servizio - Somaglia Est,A1 - Autostrada del Sole,26867,45.142511,9.634849,EVTEC,495.5879999999999,35,272.86,62.5,Somaglia,99.66,336.0,Lombardia,0.0767
IT*F2X*EF2XITA1551*3,Area di Servizio - Somaglia Est,A1 - Autostrada del Sole,26867,45.142511,9.634849,EVTEC,825.3599999999998,149,372.22,22.0,Somaglia,76.08,919.0,Lombardia,0.0767
IT*F2X*EF2XITP2051*1,Area di Servizio - Irpinia Nord,Autostrada dei due Mari,83100,40.926719,14.783162,EVTEC,924.516,60,508.5,62.5,Avellino,390.82,939.0,Campania,0.0206
IT*F2X*EF2XITP2051*2,Area di Servizio - Irpinia Nord,Autostrada dei due Mari,83100,40.926719,14.783162,EVTEC,169.213,9,93.07,62.5,Avellino,21.02,67.0,Campania,0.0206
IT*F2X*EF2XITH3004*1,Area di Servizio - Brughiera Est,Autostrada dei laghi,21040,45.762436,8.810945,UNKNOWN,1442.4889999999998,51,980.88,,,,,Lombardia,0.0767
IT*F2X*EF2XITP2051*3,Area di Servizio - Irpinia Nord,Autostrada dei due Mari,83100,40.926719,14.783162,EVTEC,193.319,36,86.97,22.0,Avellino,82.33,1017.0,Campania,0.0206
IT*F2X*EF2XITH3004*2,Area di Servizio - Brughiera Est,Autostrada dei laghi,21040,45.762436,8.810945,UNKNOWN,2312.429,79,1572.38,,,,,Lombardia,0.0767
IT*F2X*EF2XITH3051*1,Area di Servizio - Brughiera Est,Autostrada dei laghi,21040,45.762135,8.810747,EVTEC,3881.863999999998,170,2139.32,62.5,Cascine Maggio,1254.55,2945.0,Lombardia,0.0767
IT*F2X*EF2XITH3051*2,Area di Servizio - Brughiera Est,Autostrada dei laghi,21040,45.762135,8.810747,EVTEC,398.977,37,219.44,62.5,Cascine Maggio,199.12,727.0,Lombardia,0.0767
IT*F2X*EF2XITH3051*3,Area di Servizio - Brughiera Est,Autostrada dei laghi,21040,45.762135,8.810747,EVTEC,973.4910000000004,94,438.06,22.0,Cascine Maggio,257.89,3074.0,Lombardia,0.0767
IT*F2X*EF2XITN5003*1,Area di Servizio - Esino Est,Autostrada Adriatica,60033,43.626918,13.334995,alpitronic GmbH,4393.452,120,2987.53,,,,,Marche,0.0407
IT*F2X*EF2XITN5003*2,Area di Servizio - Esino Est,Autostrada Adriatica,60033,43.626918,13.334995,alpitronic GmbH,3448.852999999999,85,2346.88,,,,,Marche,0.0407
IT*F2X*EF2XITN5004*1,Area di Servizio - Esino Est,Autostrada Adriatica,60033,43.626851,13.334995,alpitronic GmbH,7539.885999999998,219,5101.76,,,,,Marche,0.0407
IT*F2X*EF2XITN5004*2,Area di Servizio - Esino Est,Autostrada Adriatica,60033,43.626851,13.334995,alpitronic GmbH,5455.259000000003,152,3716.01,,,,,Marche,0.0407
IT*F2X*EF2XITN5001*1,Area di Servizio - Esino Est,Autostrada Adriatica,60033,43.62697,13.33526,alpitronic GmbH,30068.071999999996,877,20414.28,300.0,Chiaravalle,21437.88,24859.0,Marche,0.0407
IT*F2X*EF2XITN5001*2,Area di Servizio - Esino Est,Autostrada Adriatica,60033,43.62697,13.33526,alpitronic GmbH,19804.236,565,13449.6,300.0,Chiaravalle,12935.6,15648.0,Marche,0.0407
IT*F2X*EF2XITN9101*1,Area di Servizio - Sangro Ovest,Autostrada Adriatica,66020,42.200133,14.561535,alpitronic GmbH,17293.32800000001,497,11760.9,300.0,Torino di Sangro,7448.25,8570.0,Abruzzo,0.0374
IT*F2X*EF2XITN9101*2,Area di Servizio - Sangro Ovest,Autostrada Adriatica,66020,42.200133,14.561535,alpitronic GmbH,16596.846999999994,462,11238.97,300.0,Torino di Sangro,6786.45,7914.0,Abruzzo,0.0374
IT*F2X*EF2XITN9102*1,Area di Servizio - Sangro Ovest,Autostrada Adriatica,66020,42.200133,14.561535,alpitronic GmbH,19580.79299999996,579,13323.83,300.0,Torino di Sangro,9101.1,10543.0,Abruzzo,0.0374
IT*F2X*EF2XITN9102*2,Area di Servizio - Sangro Ovest,Autostrada Adriatica,66020,42.200133,14.561535,alpitronic GmbH,11835.736999999996,348,8026.29,300.0,Torino di Sangro,4633.36,5536.0,Abruzzo,0.0374
IT*F2X*EF2XITN9151*1,Area di Servizio - Sangro Ovest,Autostrada Adriatica,66020,42.200133,14.561535,EVTEC,1919.1689999999992,91,1055.82,62.5,Torino di Sangro,540.3100000000001,1228.0,Abruzzo,0.0374
IT*F2X*EF2XITN5002*1,Area di Servizio - Esino Est,Autostrada Adriatica,60033,43.62697,13.33516,alpitronic GmbH,32803.664,1015,22277.65,300.0,Chiaravalle,26168.64,31350.0,Marche,0.0407
IT*F2X*EF2XITN5002*2,Area di Servizio - Esino Est,Autostrada Adriatica,60033,43.62697,13.33516,alpitronic GmbH,25433.288000000008,726,17280.08,300.0,Chiaravalle,16588.06,20299.0,Marche,0.0407
IT*F2X*EF2XITN9151*2,Area di Servizio - Sangro Ovest,Autostrada Adriatica,66020,42.200133,14.561535,EVTEC,506.19700000000006,28,278.41,62.5,Torino di Sangro,307.09,1051.0,Abruzzo,0.0374
IT*F2X*EF2XITN9151*3,Area di Servizio - Sangro Ovest,Autostrada Adriatica,66020,42.200133,14.561535,EVTEC,483.4100000000001,125,218.07,22.0,Torino di Sangro,98.21,2051.0,Abruzzo,0.0374
IT*F2X*EF2XITH3151*1,Area di Servizio - Brughiera Ovest,Autostrada dei laghi,21040,45.762921,8.809442,EVTEC,2683.476999999999,140,1481.73,62.5,Cascine Maggio,943.34,2198.0,Lombardia,0.0767
IT*F2X*EF2XITH3151*2,Area di Servizio - Brughiera Ovest,Autostrada dei laghi,21040,45.762921,8.809442,EVTEC,567.8020000000002,50,312.27,62.5,Cascine Maggio,356.41,1499.0,Lombardia,0.0767
IT*F2X*EF2XITH3151*3,Area di Servizio - Brughiera Ovest,Autostrada dei laghi,21040,45.762921,8.809442,EVTEC,518.6870000000001,79,233.35,22.0,Cascine Maggio,111.83,2415.0,Lombardia,0.0767
IT*F2X*EF2XITLINC51*1,Aeroporto - Linate,Aeroporto Linate - Arrivi,20090,45.46215,9.27871,EVTEC,10430.153999999997,486,5978.51,62.5,Milano,4496.7,12004.0,Piemonte,0.0732
IT*F2X*EF2XITLINC51*2,Aeroporto - Linate,Aeroporto Linate - Arrivi,20090,45.46215,9.27871,EVTEC,204.779,27,112.61,62.5,Milano,243.08,1087.0,Piemonte,0.0732
IT*F2X*EF2XITLINC51*3,Aeroporto - Linate,Aeroporto Linate - Arrivi,20090,45.46215,9.27871,EVTEC,5265.553000000003,704,2381.02,22.0,Milano,2502.65,67602.0,Piemonte,0.0732
IT*F2X*EF2XITA6602*1,Area di Servizio - Arno Ovest,A1 - Autostrada del Sole,52027,43.65052,11.46448,alpitronic GmbH,28650.63199999999,852,19486.17,300.0,Firenze,28019.91,33767.0,Toscana,0.0877
IT*F2X*EF2XITA6602*2,Area di Servizio - Arno Ovest,A1 - Autostrada del Sole,52027,43.65052,11.46448,alpitronic GmbH,33243.95200000002,940,22625.74,300.0,Firenze,16671.41,20525.0,Toscana,0.0877
IT*F2X*EF2XITA6601*1,Area di Servizio - Arno Ovest,A1 - Autostrada del Sole,52027,43.65052,11.46442,alpitronic GmbH,41977.34400000001,1245,28577.3,300.0,Firenze,26307.92,32000.0,Toscana,0.0877
IT*F2X*EF2XITA6601*2,Area di Servizio - Arno Ovest,A1 - Autostrada del Sole,52027,43.65052,11.46442,alpitronic GmbH,44275.63199999994,1277,30129.9,300.0,Firenze,25086.15,31236.0,Toscana,0.0877
IT*F2X*EF2XITG7101*1,Area di Servizio - Giovi Ovest,A7 - Autostrada dei Giovi,16019,44.604724,8.952741,alpitronic GmbH,7948.4879999999985,260,5432.34,300.0,Ronco Scrivia,1107.72,1179.0,Liguria,0.0664
IT*F2X*EF2XITG7101*2,Area di Servizio - Giovi Ovest,A7 - Autostrada dei Giovi,16019,44.604724,8.952741,alpitronic GmbH,3422.6589999999997,103,2331.59,300.0,Ronco Scrivia,343.72,441.0,Liguria,0.0664
IT*F2X*EF2XITG7102*1,Area di Servizio - Giovi Ovest,A7 - Autostrada dei Giovi,16019,44.604646,8.952816,alpitronic GmbH,17437.543,587,11813.36,300.0,Ronco Scrivia,2366.48,2757.0,Liguria,0.0664
IT*F2X*EF2XITG7102*2,Area di Servizio - Giovi Ovest,A7 - Autostrada dei Giovi,16019,44.604646,8.952816,alpitronic GmbH,17142.057,533,11666.53,300.0,Ronco Scrivia,1685.45,1990.0,Liguria,0.0664
IT*F2X*EF2XITP3101*1,Area di Servizio - Mirabella Sud,A16 - Autostrada dei Due Mari,83036,41.06018,15.013467,alpitronic GmbH,7886.626000000001,266,5365.11,300.0,Mirabella Eclano,2830.86,3360.0,Campania,0.0206
IT*F2X*EF2XITP3101*2,Area di Servizio - Mirabella Sud,A16 - Autostrada dei Due Mari,83036,41.06018,15.013467,alpitronic GmbH,7051.529000000002,245,4798.01,300.0,Mirabella Eclano,2043.68,2501.0,Campania,0.0206
IT*F2X*EF2XITP3102*1,Area di Servizio - Mirabella Sud,A16 - Autostrada dei Due Mari,83036,41.060238,15.013405,alpitronic GmbH,12475.910999999996,402,8511.07,300.0,Mirabella Eclano,4099.92,4855.0,Campania,0.0206
IT*F2X*EF2XITP3102*2,Area di Servizio - Mirabella Sud,A16 - Autostrada dei Due Mari,83036,41.060238,15.013405,alpitronic GmbH,7052.975999999999,229,4797.28,300.0,Mirabella Eclano,1838.15,2098.0,Campania,0.0206
IT*F2X*EF2XITP3151*1,Area di Servizio - Mirabella Sud,A16 - Autostrada dei Due Mari,83036,41.060126,15.013521,EVTEC,1527.3549999999998,74,840.09,62.5,Mirabella Eclano,82.06,233.0,Campania,0.0206
IT*F2X*EF2XITP3151*2,Area di Servizio - Mirabella Sud,A16 - Autostrada dei Due Mari,83036,41.060126,15.013521,EVTEC,176.252,13,96.94,62.5,Mirabella Eclano,28.21,74.0,Campania,0.0206
IT*F2X*EF2XITP3151*3,Area di Servizio - Mirabella Sud,A16 - Autostrada dei Due Mari,83036,41.060126,15.013521,EVTEC,345.57499999999993,75,155.48,22.0,Mirabella Eclano,58.29,893.0,Campania,0.0206
IT*F2X*EF2XITB0501*1,Area di Servizio - Flaminia Est,Autostrada del Sole,2046,42.316275,12.493314,alpitronic GmbH,23011.29599999996,739,15639.67,300.0,Magliana Sabina,9729.75,11507.0,Lazio,0.0694
IT*F2X*EF2XITB0501*2,Area di Servizio - Flaminia Est,Autostrada del Sole,2046,42.316275,12.493314,alpitronic GmbH,27092.352000000024,832,18314.23,300.0,Magliana Sabina,10714.6,12961.0,Lazio,0.0694
IT*F2X*EF2XITB0502*1,Area di Servizio - Flaminia Est,Autostrada del Sole,2046,42.316241,12.493237,alpitronic GmbH,52263.63000000007,1735,35502.87,300.0,Magliana Sabina,19458.36,22756.0,Lazio,0.0694
IT*F2X*EF2XITB0502*2,Area di Servizio - Flaminia Est,Autostrada del Sole,2046,42.316241,12.493237,alpitronic GmbH,35696.532000000065,1147,24170.66,300.0,Magliana Sabina,10369.17,12608.0,Lazio,0.0694
IT*F2X*EF2XITA3551*1,Area di Servizio - Cantagallo Est,A1 - Autostrada del Sole,40033,44.456704,11.2803,UNKNOWN,1918.576,90,1079.97,,,,,Emilia-Romagna,0.0661
IT*F2X*EF2XITA3551*2,Area di Servizio - Cantagallo Est,A1 - Autostrada del Sole,40033,44.456704,11.2803,UNKNOWN,164.05499999999998,8,90.23,,,,,Emilia-Romagna,0.0661
IT*F2X*EF2XITA3551*3,Area di Servizio - Cantagallo Est,A1 - Autostrada del Sole,40033,44.456704,11.2803,UNKNOWN,270.79900000000004,47,121.5,,,,,Emilia-Romagna,0.0661
IT*F2X*EF2XITA8501*1,Area di Servizio - Fabro Est,A1 - Autostrada del Sole,5015,42.875911,12.019079,alpitronic GmbH,36311.32399999997,1083,24672.2,300.0,Fabro,25203.43,30879.0,Umbria,0.0385
IT*F2X*EF2XITA8501*2,Area di Servizio - Fabro Est,A1 - Autostrada del Sole,5015,42.875911,12.019079,alpitronic GmbH,32412.224,922,21959.67,300.0,Fabro,19624.45,25208.0,Umbria,0.0385
IT*F2X*EF2XITA8502*1,Area di Servizio - Fabro Est,A1 - Autostrada del Sole,5015,42.875973,12.019045,alpitronic GmbH,23364.378000000004,722,15884.75,300.0,Fabro,16973.0,20642.0,Umbria,0.0385
IT*F2X*EF2XITA8502*2,Area di Servizio - Fabro Est,A1 - Autostrada del Sole,5015,42.875973,12.019045,alpitronic GmbH,31450.685999999943,857,21389.67,300.0,Fabro,17603.9,21509.0,Umbria,0.0385
IT*F2X*EF2XITO4551*1,Area di Servizio - Murge Est,A14 - Autostrada Adriatica,70026,41.095756,16.76955,EVTEC,691.6970000000001,29,380.4,62.5,Modugno,187.01,419.0,Puglia,0.0246
IT*F2X*EF2XITO4551*2,Area di Servizio - Murge Est,A14 - Autostrada Adriatica,70026,41.095756,16.76955,EVTEC,226.998,13,124.85,62.5,Modugno,109.89,481.0,Puglia,0.0246
IT*F2X*EF2XITO4551*3,Area di Servizio - Murge Est,A14 - Autostrada Adriatica,70026,41.095756,16.76955,EVTEC,209.836,36,94.44,22.0,Modugno,50.29,790.0,Puglia,0.0246
IT*F2X*EF2XITA8601*1,Area di Servizio - Fabro Ovest,A1 - Autostrada del Sole,5015,42.87661,12.017173,alpitronic GmbH,23290.357999999986,667,15845.73,300.0,Fabro,16909.71,19365.0,Umbria,0.0385
IT*F2X*EF2XITA8601*2,Area di Servizio - Fabro Ovest,A1 - Autostrada del Sole,5015,42.87661,12.017173,alpitronic GmbH,34420.417999999976,995,23272.13,300.0,Fabro,14879.81,17250.0,Umbria,0.0385
IT*F2X*EF2XITA8602*1,Area di Servizio - Fabro Ovest,A1 - Autostrada del Sole,5015,42.876497,12.01713,alpitronic GmbH,33548.164000000004,990,22835.03,300.0,Fabro,16877.83,20157.0,Umbria,0.0385
IT*F2X*EF2XITA8602*2,Area di Servizio - Fabro Ovest,A1 - Autostrada del Sole,5015,42.876497,12.01713,alpitronic GmbH,41643.97800000001,1203,28267.26,300.0,Fabro,18557.7,22963.0,Umbria,0.0385
IT*F2X*EF2XITA1003*1,Area di Servizio - San Zenone al Lambro Est,A1 - Autostrada del Sole,20070,45.32152,9.377206,alpitronic GmbH,9477.413,278,6451.54,,,,,Lombardia,0.0767
IT*F2X*EF2XITL9101*1,Area di Servizio - Sant'Ilario Sud,A12 Autostrada Azzurra,16167,44.392307,9.045145,alpitronic GmbH,28384.70000000001,1028,19328.88,300.0,Genova,19007.65,23441.0,Liguria,0.0664
IT*F2X*EF2XITL9101*2,Area di Servizio - Sant'Ilario Sud,A12 Autostrada Azzurra,16167,44.392307,9.045145,alpitronic GmbH,15520.821999999998,515,10556.12,300.0,Genova,10176.35,12772.0,Liguria,0.0664
IT*F2X*EF2XITB2102*2,Area di Servizio - Mascherone Ovest,Autostrada del Sole,60,42.123278,12.616865,alpitronic GmbH,10631.647999999996,312,7246.54,300.0,Capena,6344.17,7542.0,Lazio,0.0694
IT*F2X*EF2XITA1003*2,Area di Servizio - San Zenone al Lambro Est,A1 - Autostrada del Sole,20070,45.32152,9.377206,alpitronic GmbH,6132.222000000001,171,4120.99,,,,,Lombardia,0.0767
IT*F2X*EF2XITA1004*1,Area di Servizio - San Zenone al Lambro Est,A1 - Autostrada del Sole,20070,45.321494,9.377169,alpitronic GmbH,2080.737,64,1397.96,,,,,Lombardia,0.0767
IT*F2X*EF2XITA1004*2,Area di Servizio - San Zenone al Lambro Est,A1 - Autostrada del Sole,20070,45.321494,9.377169,alpitronic GmbH,4301.029,110,2878.65,,,,,Lombardia,0.0767
IT*F2X*EF2XITM3151*1,Area di Servizio - Adige Ovest,"A13, Bologna - Padova",45023,45.04199,11.709883,EVTEC,2184.0969999999993,86,1201.26,62.5,Costa di Rovigo,899.74,2052.0,Veneto,0.062
IT*F2X*EF2XITM3151*2,Area di Servizio - Adige Ovest,"A13, Bologna - Padova",45023,45.04199,11.709883,EVTEC,143.48700000000002,12,78.92,62.5,Costa di Rovigo,99.94,360.0,Veneto,0.062
IT*F2X*EF2XITM3151*3,Area di Servizio - Adige Ovest,"A13, Bologna - Padova",45023,45.04199,11.709883,EVTEC,324.69699999999983,89,146.11,22.0,Costa di Rovigo,133.95,1901.0,Veneto,0.062
IT*F2X*EF2XITL2101*1,Area di Servizio - Tirreno Ovest,A12 civitavecchia - Roma,59,42.029539,11.962239,alpitronic GmbH,27557.748000000007,1016,18632.25,300.0,Tolfa,15508.22,18592.0,Lazio,0.0694
IT*F2X*EF2XITL2101*2,Area di Servizio - Tirreno Ovest,A12 civitavecchia - Roma,59,42.029539,11.962239,alpitronic GmbH,10160.383000000003,393,6944.88,,,,,Lazio,0.0694
IT*F2X*EF2XITL2001*1,Area di Servizio - Tirreno Est,A12 civitavecchia - Roma,59,42.03131,11.96291,alpitronic GmbH,13300.377999999975,566,9009.4,300.0,Tolfa,9735.58,12314.0,Lazio,0.0694
IT*F2X*EF2XITL2001*2,Area di Servizio - Tirreno Est,A12 civitavecchia - Roma,59,42.03131,11.96291,alpitronic GmbH,3821.7919999999976,164,2772.1,300.0,Tolfa,3002.47,3852.0,Lazio,0.0694
IT*F2X*EF2XITL2002*1,Area di Servizio - Tirreno Est,A12 civitavecchia - Roma,59,42.03134,11.96282,alpitronic GmbH,11323.825000000012,421,7628.88,300.0,Tolfa,4444.64,6802.0,Lazio,0.0694
IT*F2X*EF2XITL2002*2,Area di Servizio - Tirreno Est,A12 civitavecchia - Roma,59,42.03134,11.96282,alpitronic GmbH,15253.809,548,10325.6,300.0,Tolfa,6507.67,8487.0,Lazio,0.0694
IT*F2X*EF2XITL2102*1,Area di Servizio - Tirreno Ovest,A12 civitavecchia - Roma,59,42.029548,11.962146,alpitronic GmbH,17316.718999999997,670,11696.43,300.0,Tolfa,7866.34,10001.0,Lazio,0.0694
IT*F2X*EF2XITL2102*2,Area di Servizio - Tirreno Ovest,A12 civitavecchia - Roma,59,42.029548,11.962146,alpitronic GmbH,20428.697,726,13870.67,300.0,Tolfa,10118.9,11853.0,Lazio,0.0694
IT*F2X*EF2XITP4102*1,Area di Servizio - Calaggio Sud,A16 Autostrada dei due Mari,83059,41.064701,15.314212,alpitronic GmbH,8512.625000000002,287,5788.55,300.0,Vallata,6731.22,8233.0,Campania,0.0206
